# Predicted,Actual,Difference
1.184345973853528449e+03,1.187344237999999905e+03,2.998264146471456115e+00
1.157038807980936099e+03,1.150610474000000067e+03,6.428333980936031367e+00
1.148682930652306140e+03,1.153803711000000021e+03,5.120780347693880685e+00
1.190174933636329570e+03,1.187522216999999955e+03,2.652716636329614630e+00
1.196517475616260299e+03,1.198931518999999980e+03,2.414043383739681303e+00
1.167518649260823850e+03,1.162416870000000017e+03,5.101779260823832374e+00
1.175689705086936783e+03,1.175239258000000063e+03,4.504470869367196428e-01
1.175911862858514041e+03,1.172535278000000062e+03,3.376584858513979270e+00
1.170716495361867146e+03,1.177490966999999955e+03,6.774471638132808948e+00
1.171628840702016078e+03,1.174278931000000057e+03,2.650090297983979326e+00
1.165494611381237519e+03,1.162984253000000081e+03,2.510358381237438152e+00
1.173171012283892651e+03,1.173447875999999951e+03,2.768637161073002062e-01
1.164042384296187038e+03,1.167568236999999954e+03,3.525852703812915934e+00
1.164178237379366465e+03,1.162779784999999947e+03,1.398452379366517562e+00
1.180803053480317431e+03,1.181389648000000079e+03,5.865945196826487518e-01
1.160563836612229125e+03,1.161782103999999890e+03,1.218267387770765708e+00
1.393236515597820244e+03,1.388432861000000003e+03,4.803654597820241179e+00
1.170000855558825833e+03,1.181572020999999950e+03,1.157116544117411649e+01
1.169360304692159389e+03,1.177736816000000090e+03,8.376511307840701193e+00
1.163804769372299006e+03,1.168093994000000066e+03,4.289224627701059944e+00
1.170231824286224537e+03,1.175211426000000074e+03,4.979601713775537064e+00
1.152464640383725964e+03,1.157037841999999955e+03,4.573201616273991021e+00
1.162770190235126165e+03,1.166037354000000050e+03,3.267163764873885157e+00
1.175156066426354300e+03,1.177881470000000036e+03,2.725403573645735378e+00
1.164406180389194105e+03,1.164574706999999989e+03,1.685266108058840473e-01
1.181582439699705674e+03,1.178690186000000040e+03,2.892253699705634062e+00
1.168739822369067042e+03,1.167507202000000007e+03,1.232620369067035426e+00
1.175456060299743513e+03,1.182101807000000008e+03,6.645746700256495387e+00
1.192435569543028578e+03,1.189892700000000104e+03,2.542869543028473345e+00
1.184787596358927431e+03,1.188105103000000099e+03,3.317506641072668572e+00
1.170216352322152943e+03,1.173162720000000036e+03,2.946367677847092637e+00
1.165683135247105383e+03,1.168514282000000094e+03,2.831146752894710517e+00
1.185626332515549848e+03,1.185144896999999901e+03,4.814355155499470129e-01
1.170847451961253455e+03,1.166590576000000056e+03,4.256875961253399510e+00
1.167288362626483831e+03,1.172040404999999964e+03,4.752042373516133011e+00
1.156793732800558473e+03,1.157899413999999979e+03,1.105681199441505669e+00
1.170082950206625810e+03,1.177736816000000090e+03,7.653865793374279747e+00
1.168329867411540818e+03,1.168446410999999898e+03,1.165435884590806381e-01
1.154822803339482789e+03,1.154734985000000052e+03,8.781833948273742863e-02
1.171108777933187184e+03,1.170666138000000046e+03,4.426399331871380127e-01
1.188200734967024800e+03,1.185487671000000091e+03,2.713063967024709200e+00
1.185691428007661898e+03,1.193995361000000003e+03,8.303932992338104668e+00
1.263783928568424017e+03,1.279048950000000104e+03,1.526502143157608771e+01
1.166910685582360884e+03,1.167317504999999983e+03,4.068194176390989014e-01
1.176948045650859058e+03,1.172844481999999971e+03,4.103563650859086920e+00
1.178720221598547823e+03,1.185152953999999909e+03,6.432732401452085469e+00
1.167414078037463241e+03,1.161695435000000089e+03,5.718643037463152723e+00
1.185977679110451163e+03,1.187638183999999910e+03,1.660504889548747087e+00
1.178604843777371116e+03,1.176968871999999919e+03,1.635971777371196367e+00
1.185624779821674110e+03,1.191389404000000013e+03,5.764624178325902903e+00
1.175976657432421234e+03,1.178263183999999910e+03,2.286526567578675895e+00
1.181022444502681083e+03,1.180224731000000020e+03,7.977135026810628915e-01
1.163612046165596894e+03,1.163982177999999976e+03,3.701318344030823937e-01
1.191370882306809108e+03,1.192102660999999898e+03,7.317786931907903636e-01
1.181845867194814218e+03,1.181785521999999901e+03,6.034519481431743770e-02
1.162186981922550558e+03,1.163369995000000017e+03,1.183013077449459161e+00
1.162338796185755882e+03,1.171741211000000021e+03,9.402414814244139052e+00
1.186302793496505501e+03,1.191312134000000015e+03,5.009340503494513541e+00
1.169472866958881013e+03,1.168107543999999962e+03,1.365322958881051818e+00
1.185290571824379185e+03,1.184017090000000053e+03,1.273481824379132377e+00
1.155518652759213182e+03,1.152740479000000050e+03,2.778173759213132143e+00
1.173201024522824582e+03,1.175589721999999938e+03,2.388697477175355743e+00
1.166600532023221831e+03,1.167133910999999898e+03,5.333789767780672264e-01
1.176671744812827001e+03,1.169882446000000073e+03,6.789298812826928042e+00
1.182524404602999766e+03,1.175852294999999913e+03,6.672109602999853450e+00
1.175097969573713954e+03,1.177736816000000090e+03,2.638846426286136193e+00
1.157179679482850133e+03,1.157685547000000042e+03,5.058675171499089629e-01
1.189134891350060570e+03,1.179174193999999943e+03,9.960697350060627286e+00
1.176413820285695238e+03,1.174503662000000077e+03,1.910158285695160885e+00
1.166841250510480450e+03,1.163149535999999898e+03,3.691714510480551326e+00
1.174599839245312523e+03,1.175104736000000003e+03,5.048967546874791879e-01
1.207417263192869541e+03,1.199868285999999898e+03,7.548977192869642749e+00
1.188418225390198131e+03,1.185562134000000015e+03,2.856091390198116642e+00
1.169268490912048037e+03,1.170599365000000034e+03,1.330874087951997353e+00
1.146443763934184744e+03,1.146173461999999972e+03,2.703019341847721080e-01
1.157042580243555904e+03,1.155373534999999947e+03,1.669045243555956404e+00
1.195197654056800729e+03,1.184043578999999909e+03,1.115407505680082068e+01
1.158558265770253684e+03,1.157451904000000013e+03,1.106361770253670329e+00
1.309107402711784061e+03,1.332340819999999894e+03,2.323341728821583274e+01
1.159386698065371093e+03,1.158143798999999944e+03,1.242899065371148026e+00
1.186710001293025016e+03,1.184115234000000100e+03,2.594767293024915489e+00
1.170770509147197345e+03,1.173459961000000021e+03,2.689451852802676513e+00
1.162194999001881342e+03,1.161049927000000025e+03,1.145072001881317192e+00
1.180074622325632618e+03,1.184218628000000081e+03,4.144005674367463143e+00
1.166050946982859386e+03,1.163149535999999898e+03,2.901410982859488286e+00
1.167071141942930353e+03,1.162416870000000017e+03,4.654271942930336081e+00
1.166782286605295212e+03,1.171761962999999923e+03,4.979676394704711129e+00
1.182962128163798525e+03,1.193820678999999927e+03,1.085855083620140249e+01
1.160155886446702198e+03,1.159700561999999991e+03,4.553244467022068420e-01
1.166077465209299817e+03,1.172834106000000020e+03,6.756640790700203070e+00
1.168148817155923552e+03,1.171270385999999917e+03,3.121568844076364257e+00
1.165328986177928300e+03,1.171382202000000007e+03,6.053215822071706498e+00
1.172863763419241877e+03,1.165044677999999976e+03,7.819085419241901036e+00
1.171255101557747821e+03,1.175224975999999970e+03,3.969874442252148583e+00
1.175127290669426884e+03,1.173063842999999906e+03,2.063447669426977882e+00
1.164682859410544552e+03,1.166359009000000015e+03,1.676149589455462774e+00
1.162647864140546517e+03,1.148324096999999938e+03,1.432376714054657896e+01
1.168019760518491921e+03,1.171450072999999975e+03,3.430312481508053679e+00
1.185070423269384946e+03,1.182459716999999955e+03,2.610706269384991174e+00
1.155611469753709116e+03,1.154012938999999960e+03,1.598530753709155761e+00
1.162087538327766197e+03,1.162806274000000030e+03,7.187356722338336112e-01
1.169568220119388343e+03,1.172819457999999941e+03,3.251237880611597575e+00
1.153998907961721216e+03,1.159304077000000007e+03,5.305169038278791049e+00
1.176102760820243702e+03,1.180996460000000070e+03,4.893699179756367812e+00
1.167393493031155685e+03,1.170101317999999992e+03,2.707824968844306568e+00
1.170286727684094103e+03,1.168612427000000025e+03,1.674300684094077951e+00
1.165957618215895309e+03,1.170513427999999976e+03,4.555809784104667415e+00
1.153453164804319840e+03,1.153767943999999943e+03,3.147791956801029301e-01
1.145992851823598812e+03,1.145954833999999892e+03,3.801782359892058594e-02
1.190111366334695049e+03,1.187545532000000094e+03,2.565834334694955032e+00
1.184394165516388284e+03,1.181537964000000102e+03,2.856201516388182426e+00
1.188671279016267817e+03,1.189665893999999980e+03,9.946149837321627274e-01
1.180377899204190271e+03,1.178811646000000110e+03,1.566253204190161341e+00
1.156358353805421757e+03,1.151721557999999959e+03,4.636795805421797922e+00
1.187018950578879640e+03,1.180136596999999938e+03,6.882353578879701672e+00
1.162509617858267347e+03,1.151334595000000036e+03,1.117502285826731168e+01
1.160557815045135840e+03,1.166090331999999989e+03,5.532516954864149739e+00
1.183186945463733764e+03,1.181466063999999960e+03,1.720881463733803685e+00
1.168780910641342871e+03,1.176160155999999915e+03,7.379245358657044562e+00
1.164540944632329456e+03,1.167269530999999915e+03,2.728586367670459367e+00
1.159526183379423173e+03,1.162297974000000067e+03,2.771790620576894071e+00
1.174059116205270811e+03,1.170131104000000050e+03,3.928012205270761115e+00
1.147252521063299582e+03,1.143112548999999944e+03,4.139972063299637739e+00
1.162125896072168871e+03,1.169345825000000104e+03,7.219928927831233523e+00
1.164258778619576105e+03,1.162269774999999981e+03,1.989003619576124038e+00
1.186583945662329370e+03,1.186507935000000089e+03,7.601066232928133104e-02
1.167949258800383859e+03,1.167748413000000028e+03,2.008458003838313743e-01
1.184980081480389117e+03,1.183371460000000070e+03,1.608621480389047065e+00
1.170627340129073445e+03,1.173909180000000106e+03,3.281839870926660296e+00
1.156996575691739281e+03,1.159749268000000029e+03,2.752692308260748177e+00
1.180843773021948209e+03,1.182280518000000029e+03,1.436744978051819999e+00
1.161725294629149175e+03,1.170069457999999941e+03,8.344163370850765205e+00
1.171461155397911625e+03,1.170960692999999992e+03,5.004623979116331611e-01
1.154320479337769029e+03,1.153640380999999934e+03,6.800983377690954512e-01
1.169592328315472741e+03,1.174020629999999983e+03,4.428301684527241378e+00
1.199274560253617665e+03,1.204830932999999959e+03,5.556372746382294281e+00
1.155612018979524919e+03,1.157436889999999948e+03,1.824871020475029582e+00
1.181766108359566715e+03,1.184205200000000104e+03,2.439091640433389330e+00
1.185297136956046188e+03,1.188155518000000029e+03,2.858381043953841072e+00
1.183880118984790897e+03,1.191153931000000057e+03,7.273812015209159654e+00
1.168638050437883294e+03,1.168674438000000009e+03,3.638756211671534402e-02
1.170027677459487904e+03,1.171705200000000104e+03,1.677522540512200067e+00
1.174953735344586448e+03,1.179786620999999968e+03,4.832885655413519999e+00
1.169597323977122187e+03,1.169295654000000013e+03,3.016699771221738047e-01
1.157628882693034484e+03,1.163184569999999894e+03,5.555687306965410244e+00
1.167461982207687925e+03,1.161156005999999934e+03,6.305976207687990609e+00
1.172796248424598389e+03,1.175348754999999983e+03,2.552506575401594091e+00
1.177161354651254214e+03,1.175833251999999902e+03,1.328102651254312150e+00
1.184138756149394567e+03,1.184068725999999970e+03,7.003014939459717425e-02
1.162872159703477791e+03,1.159502563000000009e+03,3.369596703477782285e+00
1.165194331152684072e+03,1.170139893000000029e+03,4.945561847315957493e+00
1.160903820792211718e+03,1.162244873000000098e+03,1.341052207788379746e+00
1.156385154428098531e+03,1.158718628000000081e+03,2.333473571901549803e+00
1.168316154463455632e+03,1.171464600000000019e+03,3.148445536544386414e+00
1.183036012472211951e+03,1.182315186000000040e+03,7.208264722119110957e-01
1.174712740164552542e+03,1.175188720999999987e+03,4.759808354474444059e-01
1.183867840223310623e+03,1.187786499000000049e+03,3.918658776689426304e+00
1.169869001970904264e+03,1.174413330000000087e+03,4.544328029095822785e+00
1.179599913092891256e+03,1.178773560000000089e+03,8.263530928911677620e-01
1.178236496415856436e+03,1.176909302000000025e+03,1.327194415856411069e+00
1.154263373238064787e+03,1.157689086999999972e+03,3.425713761935185175e+00
1.157032711621577619e+03,1.159414551000000074e+03,2.381839378422455411e+00
1.173440871418099277e+03,1.173349854000000050e+03,9.101741809922714310e-02
1.169252081797992560e+03,1.171081055000000106e+03,1.828973202007546206e+00
1.162936049904578567e+03,1.161769530999999915e+03,1.166518904578651927e+00
1.161551216654857853e+03,1.161056395999999950e+03,4.948206548579037189e-01
1.173420678099462293e+03,1.179268677000000025e+03,5.847998900537731970e+00
1.173574441995276857e+03,1.174454345999999987e+03,8.799040047231301287e-01
1.164738757348410445e+03,1.175576293999999962e+03,1.083753665158951662e+01
1.165253605892255337e+03,1.166518921000000091e+03,1.265315107744754641e+00
1.181928240008641978e+03,1.185905029000000013e+03,3.976788991358034764e+00
1.172289987090195154e+03,1.174162841999999955e+03,1.872854909804800627e+00
1.178893673301896342e+03,1.182914672999999993e+03,4.020999698103651099e+00
1.166872027857730700e+03,1.168701416000000108e+03,1.829388142269408490e+00
1.154263634137557347e+03,1.150100220000000036e+03,4.163414137557310823e+00
1.175902260050162795e+03,1.179446288999999979e+03,3.544028949837183973e+00
1.180930831125990835e+03,1.189772216999999955e+03,8.841385874009120016e+00
1.174426947899854440e+03,1.176155884000000015e+03,1.728936100145574528e+00
1.156589377024035912e+03,1.154012206999999989e+03,2.577170024035922324e+00
1.189934979329780390e+03,1.184104370000000017e+03,5.830609329780372718e+00
1.166332228318198077e+03,1.167646972999999889e+03,1.314744681801812476e+00
1.184794528097101647e+03,1.185790893999999980e+03,9.963659028983329335e-01
1.154960969268007602e+03,1.154819457999999941e+03,1.415112680076617835e-01
1.168313679134819495e+03,1.166212768999999980e+03,2.100910134819514496e+00
1.169060393523207495e+03,1.170838257000000112e+03,1.777863476792617803e+00
1.170188708302776149e+03,1.168951538000000028e+03,1.237170302776121389e+00
1.208381264801117823e+03,1.211115234000000100e+03,2.733969198882277851e+00
1.179735953332324016e+03,1.181186279000000013e+03,1.450325667675997465e+00
1.170448533035160608e+03,1.172555176000000074e+03,2.106642964839466003e+00
1.179996959331696871e+03,1.182753783999999996e+03,2.756824668303124781e+00
1.156064633700437753e+03,1.160487671000000091e+03,4.423037299562338376e+00
1.168469612968669480e+03,1.174412597999999889e+03,5.942985031330408674e+00
1.189107707240266109e+03,1.193614379999999983e+03,4.506672759733874045e+00
1.183223293059097614e+03,1.185129517000000078e+03,1.906223940902464165e+00
1.157355263705374227e+03,1.153127197000000024e+03,4.228066705374203593e+00
1.163083706915911307e+03,1.164844360000000052e+03,1.760653084088744436e+00
1.155241603371343217e+03,1.156213257000000112e+03,9.716536286568953074e-01
1.187694269105504873e+03,1.187247681000000057e+03,4.465881055048157577e-01
1.152842938391150028e+03,1.157033813000000009e+03,4.190874608849981087e+00
1.178392335269466912e+03,1.179776123000000098e+03,1.383787730533185822e+00
1.175479938900377647e+03,1.180662841999999955e+03,5.182903099622308218e+00
1.202827193131570084e+03,1.206567383000000063e+03,3.740189868429979470e+00
1.173171743341244337e+03,1.176780884000000015e+03,3.609140658755677578e+00
1.176382664718609021e+03,1.176450561999999991e+03,6.789728139096951054e-02
1.183735865974721946e+03,1.179829833999999892e+03,3.906031974722054656e+00
1.197179816367927060e+03,1.200541625999999951e+03,3.361809632072890963e+00
1.168504633453664837e+03,1.171798461999999972e+03,3.293828546335134888e+00
1.172261799145546547e+03,1.175963379000000032e+03,3.701579854453484586e+00
1.176564735869024389e+03,1.180960205000000087e+03,4.395469130975698135e+00
1.176953815776324745e+03,1.187889525999999933e+03,1.093571022367518708e+01
1.165668822295586097e+03,1.168835448999999926e+03,3.166626704413829430e+00
1.170927066573349975e+03,1.168540283000000045e+03,2.386783573349930521e+00
1.179877881814141801e+03,1.188703003000000081e+03,8.825121185858279205e+00
1.157261302724982897e+03,1.154684569999999894e+03,2.576732724983003209e+00
1.167065313398950366e+03,1.167686034999999947e+03,6.207216010495812952e-01
1.162026851295469442e+03,1.154360106999999971e+03,7.666744295469470671e+00
1.174731619744143472e+03,1.172768798999999944e+03,1.962820744143527918e+00
1.181962090676165417e+03,1.194394164999999930e+03,1.243207432383451305e+01
1.150511740701713506e+03,1.157573486000000003e+03,7.061745298286496109e+00
1.153634962816978259e+03,1.152783936000000040e+03,8.510268169782193581e-01
1.190403755637826180e+03,1.187667236000000003e+03,2.736519637826177132e+00
1.198652963280221911e+03,1.199783325000000104e+03,1.130361719778193219e+00
1.159173996257019326e+03,1.167137451000000056e+03,7.963454742980729861e+00
1.178276446360675664e+03,1.188993895999999950e+03,1.071744963932428618e+01
1.182619368999439303e+03,1.182692870999999968e+03,7.350200056066569232e-02
1.182994833092499675e+03,1.187511596999999938e+03,4.516763907500262576e+00
1.181785319868993838e+03,1.186401123000000098e+03,4.615803131006259719e+00
1.169715979377471740e+03,1.172392822000000024e+03,2.676842622528283755e+00
1.161649955344902537e+03,1.170069457999999941e+03,8.419502655097403476e+00
1.159282659509333826e+03,1.160492310000000089e+03,1.209650490666263067e+00
1.182286584757682476e+03,1.177043212999999923e+03,5.243371757682552925e+00
1.156724029653118578e+03,1.149825927999999976e+03,6.898101653118601462e+00
1.162000491890815965e+03,1.167818115000000034e+03,5.817623109184069108e+00
1.168075967306324401e+03,1.168106322999999975e+03,3.035569367557400255e-02
1.162207129991927332e+03,1.160724975999999970e+03,1.482153991927361858e+00
1.158759495481292106e+03,1.163427245999999968e+03,4.667750518707862284e+00
1.194977288458286466e+03,1.198382935000000089e+03,3.405646541713622355e+00
1.170761000630356421e+03,1.167350952000000007e+03,3.410048630356413923e+00
1.166046008890339635e+03,1.179077148000000079e+03,1.303113910966044386e+01
1.171961457550175965e+03,1.166396117999999888e+03,5.565339550176076955e+00
1.161526195811001571e+03,1.164453735000000052e+03,2.927539188998480313e+00
1.161808565108808352e+03,1.161874755999999934e+03,6.619089119158161338e-02
1.191934186586368924e+03,1.189400024000000030e+03,2.534162586368893244e+00
1.185644911705063123e+03,1.181906737999999905e+03,3.738173705063218222e+00
1.169284662003277390e+03,1.175310547000000042e+03,6.025884996722652431e+00
1.185440160987160425e+03,1.191524292000000059e+03,6.084131012839634423e+00
1.177305801005560625e+03,1.176475952000000007e+03,8.298490055606180249e-01
1.162930856295287185e+03,1.159366089000000102e+03,3.564767295287083471e+00
1.153597529371730388e+03,1.159506104000000050e+03,5.908574628269661844e+00
1.147756507800616419e+03,1.149460814999999911e+03,1.704307199383492843e+00
1.171184089873390349e+03,1.172344360000000052e+03,1.160270126609702857e+00
1.178988605570242271e+03,1.188663696000000073e+03,9.675090429757801758e+00
1.188858868405279964e+03,1.185324951000000056e+03,3.533917405279908053e+00
1.175650491560522369e+03,1.179861816000000090e+03,4.211324439477721171e+00
1.164046512369340689e+03,1.167455932999999959e+03,3.409420630659269591e+00
1.162321509504356300e+03,1.160306395999999950e+03,2.015113504356349949e+00
1.163981030983498158e+03,1.166964600000000019e+03,2.983569016501860460e+00
1.180831127319564303e+03,1.178041259999999966e+03,2.789867319564336867e+00
1.173939812039890512e+03,1.170473754999999983e+03,3.466057039890529268e+00
1.176103319838141033e+03,1.178626465000000053e+03,2.523145161859019936e+00
1.158958787157099323e+03,1.161307739000000083e+03,2.348951842900760312e+00
1.175575002830815265e+03,1.182101807000000008e+03,6.526804169184742932e+00
1.402078384406674104e+03,1.388432861000000003e+03,1.364552340667410135e+01
1.151105781399435728e+03,1.149271972999999889e+03,1.833808399435838510e+00
1.170458549868376167e+03,1.176779174999999896e+03,6.320625131623728521e+00
1.189971996957309102e+03,1.188389648000000079e+03,1.582348957309022808e+00
1.181647233025596961e+03,1.180451659999999947e+03,1.195573025597013839e+00
1.151382368134138687e+03,1.141614501999999902e+03,9.767866134138785128e+00
1.178179541200621088e+03,1.184086669999999913e+03,5.907128799378824624e+00
1.166464534089525841e+03,1.169543822999999975e+03,3.079288910474133445e+00
1.165285234825596035e+03,1.161645142000000078e+03,3.640092825595957038e+00
1.403417601083137924e+03,1.371742553999999927e+03,3.167504708313799711e+01
1.187410453449341958e+03,1.190977172999999993e+03,3.566719550658035587e+00
1.157385616070364222e+03,1.159131591999999955e+03,1.745975929635733337e+00
1.182542766874270455e+03,1.185866577000000007e+03,3.323810125729551146e+00
1.160917199361353369e+03,1.157032592999999906e+03,3.884606361353462489e+00
1.167464859830169871e+03,1.163491821000000073e+03,3.973038830169798530e+00
1.156886598270162722e+03,1.153309813999999960e+03,3.576784270162761459e+00
1.178864704719848987e+03,1.179643921000000091e+03,7.792162801511040016e-01
1.175173485016997802e+03,1.175609740999999985e+03,4.362559830021837115e-01
1.173196696354008509e+03,1.172395629999999983e+03,8.010663540085261047e-01
1.163844064624255680e+03,1.168794677999999976e+03,4.950613375744296718e+00
1.169372210966022294e+03,1.174754394999999931e+03,5.382184033977637228e+00
1.179716806874262375e+03,1.182969115999999985e+03,3.252309125737610884e+00
1.172396252909348277e+03,1.170856811999999991e+03,1.539440909348286368e+00
1.163553754308553607e+03,1.169131836000000021e+03,5.578081691446413970e+00
1.157750382801169508e+03,1.160579956000000038e+03,2.829573198830530600e+00
1.169120441358513744e+03,1.167576416000000108e+03,1.544025358513636093e+00
1.167185581817430602e+03,1.169842163000000028e+03,2.656581182569425437e+00
1.164542449876749288e+03,1.159523071000000073e+03,5.019378876749215124e+00
1.184795907848162869e+03,1.193183960000000070e+03,8.388052151837200654e+00
1.162548305027369452e+03,1.168262206999999989e+03,5.713901972630537784e+00
1.163473288615302636e+03,1.167737305000000106e+03,4.264016384697470130e+00
1.179886454729300794e+03,1.178773560000000089e+03,1.112894729300705876e+00
1.169460879591342746e+03,1.174344726999999921e+03,4.883847408657175038e+00
1.164426334694650450e+03,1.172155150999999933e+03,7.728816305349482718e+00
1.173181097459664215e+03,1.173649902000000111e+03,4.688045403358955809e-01
1.163463500514886618e+03,1.157777831999999989e+03,5.685668514886629055e+00
1.161230836163352933e+03,1.166927856000000020e+03,5.697019836647086777e+00
1.172526934394306181e+03,1.172205932999999959e+03,3.210013943062222097e-01
1.185338232636601788e+03,1.182053589000000102e+03,3.284643636601686012e+00
1.171800124912293995e+03,1.180609862999999905e+03,8.809738087705909493e+00
1.165147932499842909e+03,1.173441405999999915e+03,8.293473500157006129e+00
1.168166738165624793e+03,1.166500000000000000e+03,1.666738165624792600e+00
1.181095647525759432e+03,1.181591552999999976e+03,4.959054742405442084e-01
1.180570599931998913e+03,1.181786865000000034e+03,1.216265068001121108e+00
1.182355474212187346e+03,1.178660155999999915e+03,3.695318212187430618e+00
1.179919488531578736e+03,1.187239745999999968e+03,7.320257468421232261e+00
1.161121264112375911e+03,1.164148682000000008e+03,3.027417887624096693e+00
1.179962433966225262e+03,1.177089844000000085e+03,2.872589966225177704e+00
1.185583855457284244e+03,1.185540160999999898e+03,4.369445728434584453e-02
1.150681206955940070e+03,1.150912841999999955e+03,2.316350440598853311e-01
1.174371119865553510e+03,1.177802490000000034e+03,3.431370134446524389e+00
1.171958657933926588e+03,1.169090819999999894e+03,2.867837933926693950e+00
1.221326645522337458e+03,1.223195557000000008e+03,1.868911477662550169e+00
1.182053743498077893e+03,1.180015746999999919e+03,2.037996498077973229e+00
1.155775139718465653e+03,1.157529784999999947e+03,1.754645281534294554e+00
1.161307624000088936e+03,1.166499146000000110e+03,5.191521999911174134e+00
1.180559901906557116e+03,1.180755859000000100e+03,1.959570934429848421e-01
1.170830400030479495e+03,1.169744873000000098e+03,1.085527030479397581e+00
1.199721102381614855e+03,1.203147705000000087e+03,3.426602618385231835e+00
1.189888469230962301e+03,1.187722046000000091e+03,2.166423230962209345e+00
1.188245530350270201e+03,1.185993285999999898e+03,2.252244350270302675e+00
1.191806950224104185e+03,1.192303711000000021e+03,4.967607758958365594e-01
1.164806877428669168e+03,1.165682495000000017e+03,8.756175713308493869e-01
1.185140853823590987e+03,1.203352294999999913e+03,1.821144117640892546e+01
1.165435198432804100e+03,1.164571167000000059e+03,8.640314328040403780e-01
1.171638846568027702e+03,1.183684326000000056e+03,1.204547943197235327e+01
1.164704171463045441e+03,1.169233887000000095e+03,4.529715536954654453e+00
1.166445900681917465e+03,1.174619140999999900e+03,8.173240318082434896e+00
1.176506990917764597e+03,1.178776245000000017e+03,2.269254082235420356e+00
1.162794918521203499e+03,1.165997192000000041e+03,3.202273478796541895e+00
1.152057968937095211e+03,1.146784180000000106e+03,5.273788937095105211e+00
1.171376050849105241e+03,1.171413939999999911e+03,3.788915089467081998e-02
1.174480294599432909e+03,1.176593018000000029e+03,2.112723400567119825e+00
1.177866613466631861e+03,1.178862305000000106e+03,9.956915333682445635e-01
1.192029678285470027e+03,1.190293578999999909e+03,1.736099285470118048e+00
1.168436475509866113e+03,1.167046264999999948e+03,1.390210509866165012e+00
1.162250138961402854e+03,1.166741577000000007e+03,4.491438038597152627e+00
1.159628635056841176e+03,1.169017822000000024e+03,9.389186943158847498e+00
1.166870082413448017e+03,1.169198364000000083e+03,2.328281586552066074e+00
1.177714372782722194e+03,1.179557861000000003e+03,1.843488217277808872e+00
1.170554349599100533e+03,1.174270019999999931e+03,3.715670400899398373e+00
1.185595836116800456e+03,1.185752441000000090e+03,1.566048831996340596e-01
1.185947547143756083e+03,1.185294799999999896e+03,6.527471437561871426e-01
1.151076545544001647e+03,1.158965576000000056e+03,7.889030455998408797e+00
1.197249976126439378e+03,1.196937134000000015e+03,3.128421264393637102e-01
1.167489401126425037e+03,1.164344726999999921e+03,3.144674126425115901e+00
1.172758573981218206e+03,1.168027100000000019e+03,4.731473981218186964e+00
1.166736560727622646e+03,1.164622192000000041e+03,2.114368727622604638e+00
1.187881893910633835e+03,1.188177245999999968e+03,2.953520893661334412e-01
1.162988194799601843e+03,1.158516235000000052e+03,4.471959799601791019e+00
1.162043451177140241e+03,1.159402466000000004e+03,2.640985177140237283e+00
1.177255025621487221e+03,1.179353759999999966e+03,2.098734378512745025e+00
1.205375691441965955e+03,1.210973144999999931e+03,5.597453558033976151e+00
1.155151059374724355e+03,1.146039428999999927e+03,9.111630374724427384e+00
1.181981897561168807e+03,1.179515380999999934e+03,2.466516561168873523e+00
1.164620936221433567e+03,1.162471680000000106e+03,2.149256221433461178e+00
1.185153002016650134e+03,1.186947875999999951e+03,1.794873983349816626e+00
1.172188925074208555e+03,1.172815307999999959e+03,6.263829257914039772e-01
1.317928636717714880e+03,1.346058960000000070e+03,2.813032328228518963e+01
1.177330834002717438e+03,1.186231078999999909e+03,8.900244997282470649e+00
1.165339323196745227e+03,1.163210692999999992e+03,2.128630196745234571e+00
1.161483891521897249e+03,1.161234619000000066e+03,2.492725218971827417e-01
1.169546090301008007e+03,1.175657715000000053e+03,6.111624698992045523e+00
1.159903789350709530e+03,1.168010375999999951e+03,8.106586649290420610e+00
1.176555228289403885e+03,1.174315186000000040e+03,2.240042289403845643e+00
1.193999937268370559e+03,1.192038207999999941e+03,1.961729268370618229e+00
1.157925767737942806e+03,1.167178832999999941e+03,9.253065262057134532e+00
1.172307383407657198e+03,1.161248168999999962e+03,1.105921440765723673e+01
1.152751131472318548e+03,1.155265137000000095e+03,2.514005527681547392e+00
1.205387284449091567e+03,1.207120116999999937e+03,1.732832550908369740e+00
1.186263642327620119e+03,1.183241577000000007e+03,3.022065327620111930e+00
1.159801113373190447e+03,1.153466186999999991e+03,6.334926373190455706e+00
1.183922434744008342e+03,1.186500365999999985e+03,2.577931255991643411e+00
1.172614800244494063e+03,1.167102172999999993e+03,5.512627244494069600e+00
1.167574499063897292e+03,1.171853393999999980e+03,4.278894936102688007e+00
1.342593854486084638e+03,1.351417357999999922e+03,8.823503513915284202e+00
1.175962977591955905e+03,1.175215453999999909e+03,7.475235919559963804e-01
1.169677021216130470e+03,1.168543335000000070e+03,1.133686216130399771e+00
1.270711754685728920e+03,1.237370728000000099e+03,3.334102668572882067e+01
1.160691480452150245e+03,1.164054564999999911e+03,3.363084547849666706e+00
1.159950169733761413e+03,1.176078246999999919e+03,1.612807726623850613e+01
1.168719654654171563e+03,1.165144043000000011e+03,3.575611654171552800e+00
1.163193100268449825e+03,1.169039917000000059e+03,5.846816731550234181e+00
1.169620094993563498e+03,1.168779784999999947e+03,8.403099935635509610e-01
1.167781913432947476e+03,1.173997069999999894e+03,6.215156567052417813e+00
1.170399017359594836e+03,1.172348754999999983e+03,1.949737640405146522e+00
