# Predicted,Actual,Difference
1.173194673313760859e+03,1.167962279999999964e+03,5.232393313760894671e+00
1.173529855070381018e+03,1.175175414999999930e+03,1.645559929618912065e+00
1.173914810759848251e+03,1.175175414999999930e+03,1.260604240151678823e+00
1.173468825562613119e+03,1.175175414999999930e+03,1.706589437386810459e+00
1.172240717000701579e+03,1.175175414999999930e+03,2.934697999298350624e+00
1.174098078683752192e+03,1.170756225999999970e+03,3.341852683752222219e+00
1.173545788999084152e+03,1.170756225999999970e+03,2.789562999084182593e+00
1.173877614274569623e+03,1.170756225999999970e+03,3.121388274569653731e+00
1.174438609219394039e+03,1.172235961999999972e+03,2.202647219394066269e+00
1.174548468190770564e+03,1.172235961999999972e+03,2.312506190770591274e+00
1.174235860983702878e+03,1.172235961999999972e+03,1.999898983702905753e+00
1.173431362575354115e+03,1.172235961999999972e+03,1.195400575354142347e+00
1.173575592708758222e+03,1.170561279000000013e+03,3.014313708758209032e+00
1.173387130674009086e+03,1.170561279000000013e+03,2.825851674009072667e+00
1.173227612908573747e+03,1.170561279000000013e+03,2.666333908573733424e+00
1.173337630578278095e+03,1.173572875999999951e+03,2.352454217218564736e-01
1.174111779746939192e+03,1.173572875999999951e+03,5.389037469392405910e-01
1.174371969056535363e+03,1.173572875999999951e+03,7.990930565354119608e-01
1.174460524829973792e+03,1.173572875999999951e+03,8.876488299738412024e-01
1.174213686207955789e+03,1.174278931000000057e+03,6.524479204426825163e-02
1.173309716225732245e+03,1.174278931000000057e+03,9.692147742678116629e-01
1.171436070572416611e+03,1.174278931000000057e+03,2.842860427583445926e+00
1.171373843436109610e+03,1.176418335000000070e+03,5.044491563890460384e+00
1.171941685914955997e+03,1.176418335000000070e+03,4.476649085044073217e+00
1.172480611755512427e+03,1.176418335000000070e+03,3.937723244487642660e+00
1.171834884549725757e+03,1.176418335000000070e+03,4.583450450274312971e+00
1.173351277469114166e+03,1.168708374000000049e+03,4.642903469114116888e+00
1.172806028700624438e+03,1.168708374000000049e+03,4.097654700624389079e+00
1.173326077656902044e+03,1.168708374000000049e+03,4.617703656901994691e+00
1.173041539562342678e+03,1.168222533999999996e+03,4.819005562342681515e+00
1.173192217708779935e+03,1.168222533999999996e+03,4.969683708779939479e+00
1.173003529898092211e+03,1.168222533999999996e+03,4.780995898092214702e+00
1.172947541360620789e+03,1.168222533999999996e+03,4.725007360620793406e+00
1.172514508956347754e+03,1.173352172999999993e+03,8.376640436522393429e-01
1.172613391391469349e+03,1.173352172999999993e+03,7.387816085306440073e-01
1.172438881331933771e+03,1.173352172999999993e+03,9.132916680662219733e-01
1.172735900706115672e+03,1.172017090000000053e+03,7.188107061156188138e-01
1.172633564647769617e+03,1.172017090000000053e+03,6.164746477695643989e-01
1.172943336973429041e+03,1.172017090000000053e+03,9.262469734289879852e-01
1.172306335761657010e+03,1.172017090000000053e+03,2.892457616569572565e-01
1.172821165785316452e+03,1.173269653000000062e+03,4.484872146836096363e-01
1.173618974680593055e+03,1.173269653000000062e+03,3.493216805929932889e-01
1.173296323216906558e+03,1.173269653000000062e+03,2.667021690649562515e-02
1.173716820302295901e+03,1.174767822000000024e+03,1.051001697704123217e+00
1.173699810373947230e+03,1.174767822000000024e+03,1.068011626052793872e+00
1.174368513662051782e+03,1.174767822000000024e+03,3.993083379482413875e-01
1.174223955968469227e+03,1.174767822000000024e+03,5.438660315307970450e-01
1.174379817716718435e+03,1.170657836999999972e+03,3.721980716718462645e+00
1.175081510897655789e+03,1.170657836999999972e+03,4.423673897655817200e+00
1.174417324762575845e+03,1.170657836999999972e+03,3.759487762575872694e+00
1.174221791848695375e+03,1.176164672999999993e+03,1.942881151304618470e+00
1.173243185273296149e+03,1.176164672999999993e+03,2.921487726703844601e+00
1.173125219249512838e+03,1.176164672999999993e+03,3.039453750487155048e+00
1.173302857461630992e+03,1.176164672999999993e+03,2.861815538369000933e+00
1.173200840481866862e+03,1.174359375000000000e+03,1.158534518133137681e+00
1.173867774718000419e+03,1.174359375000000000e+03,4.916002819995810569e-01
1.173841343739849890e+03,1.174359375000000000e+03,5.180312601501100289e-01
1.173381732937039033e+03,1.177448486000000003e+03,4.066753062960970055e+00
1.173332155699571331e+03,1.177448486000000003e+03,4.116330300428671762e+00
1.173141286676599293e+03,1.177448486000000003e+03,4.307199323400709545e+00
1.173120861584523709e+03,1.177448486000000003e+03,4.327624415476293507e+00
1.173450291006871794e+03,1.178076782000000094e+03,4.626490993128300033e+00
1.172603567356261010e+03,1.178076782000000094e+03,5.473214643739083840e+00
1.172532078322661391e+03,1.178076782000000094e+03,5.544703677338702619e+00
1.172281924164458360e+03,1.176828978999999890e+03,4.547054835541530338e+00
1.172484473344170965e+03,1.176828978999999890e+03,4.344505655828925228e+00
1.169773832758637127e+03,1.176828978999999890e+03,7.055146241362763249e+00
1.171157621014210235e+03,1.176828978999999890e+03,5.671357985789654776e+00
1.171078673751903807e+03,1.174074706999999989e+03,2.996033248096182433e+00
1.171157255173864996e+03,1.174074706999999989e+03,2.917451826134993098e+00
1.170572716241877288e+03,1.174074706999999989e+03,3.501990758122701664e+00
1.172769154805412882e+03,1.174982788000000028e+03,2.213633194587146136e+00
1.167971887953713349e+03,1.174982788000000028e+03,7.010900046286678844e+00
1.172561762901167640e+03,1.174982788000000028e+03,2.421025098832387812e+00
1.172800706592748611e+03,1.174982788000000028e+03,2.182081407251416749e+00
1.173182342813071273e+03,1.175023560000000089e+03,1.841217186928815863e+00
1.171306969277212374e+03,1.175023560000000089e+03,3.716590722787714185e+00
1.172842906101205699e+03,1.175023560000000089e+03,2.180653898794389534e+00
1.172480513109905132e+03,1.174091797000000042e+03,1.611283890094910021e+00
1.172322796357458856e+03,1.174091797000000042e+03,1.769000642541186608e+00
1.172709655543568488e+03,1.174091797000000042e+03,1.382141456431554616e+00
1.171486114668288110e+03,1.174091797000000042e+03,2.605682331711932420e+00
1.170156757663758299e+03,1.177709472999999889e+03,7.552715336241590194e+00
1.171877816951977820e+03,1.177709472999999889e+03,5.831656048022068717e+00
1.171542466947988942e+03,1.177709472999999889e+03,6.167006052010947315e+00
1.172140235745764130e+03,1.178079224000000067e+03,5.938988254235937347e+00
1.172766878526688743e+03,1.178079224000000067e+03,5.312345473311324895e+00
1.172701221502106591e+03,1.178079224000000067e+03,5.378002497893476175e+00
1.172768306615451138e+03,1.178079224000000067e+03,5.310917384548929476e+00
1.172565933935345129e+03,1.177069946000000073e+03,4.504012064654943970e+00
1.172593428491081795e+03,1.177069946000000073e+03,4.476517508918277599e+00
1.172973961623519472e+03,1.177069946000000073e+03,4.095984376480600986e+00
1.172152681111149604e+03,1.173156005999999934e+03,1.003324888850329444e+00
1.172446302908576399e+03,1.173156005999999934e+03,7.097030914235347154e-01
1.172342448671908642e+03,1.173156005999999934e+03,8.135573280912922201e-01
1.171940931825964753e+03,1.175463013000000046e+03,3.522081174035292861e+00
1.173469300856975906e+03,1.175463013000000046e+03,1.993712143024140460e+00
1.172812311568384075e+03,1.175463013000000046e+03,2.650701431615971160e+00
1.170886860625204690e+03,1.175463013000000046e+03,4.576152374795356081e+00
1.171624503752675992e+03,1.175910033999999996e+03,4.285530247324004449e+00
1.171533069923444600e+03,1.175910033999999996e+03,4.376964076555395877e+00
1.172246195968161146e+03,1.175910033999999996e+03,3.663838031838849929e+00
1.172749374009808662e+03,1.175910033999999996e+03,3.160659990191334145e+00
1.172400265127578223e+03,1.176471802000000025e+03,4.071536872421802400e+00
1.172360102844468429e+03,1.176471802000000025e+03,4.111699155531596261e+00
1.171922219184161349e+03,1.176471802000000025e+03,4.549582815838675742e+00
1.171442299398021078e+03,1.171958740000000034e+03,5.164406019789566926e-01
1.171281793711289083e+03,1.171958740000000034e+03,6.769462887109511939e-01
1.171302895939423706e+03,1.171958740000000034e+03,6.558440605763280473e-01
1.170897348193527705e+03,1.177370971999999938e+03,6.473623806472232900e+00
1.171132229568032244e+03,1.177370971999999938e+03,6.238742431967693847e+00
1.170264017147406321e+03,1.177370971999999938e+03,7.106954852593617034e+00
1.171261431797247951e+03,1.177370971999999938e+03,6.109540202751986726e+00
1.170985412125707398e+03,1.177707153000000062e+03,6.721740874292663648e+00
1.170767222718749281e+03,1.177707153000000062e+03,6.939930281250781263e+00
1.170168649947278254e+03,1.177707153000000062e+03,7.538503052721807762e+00
1.171773884218720468e+03,1.174384643999999980e+03,2.610759781279512026e+00
1.170028997707143844e+03,1.174384643999999980e+03,4.355646292856135915e+00
1.171520950716280595e+03,1.174384643999999980e+03,2.863693283719385363e+00
1.171776728273434628e+03,1.174384643999999980e+03,2.607915726565352088e+00
1.171511144537857945e+03,1.174899902000000111e+03,3.388757462142166332e+00
1.169883329497797149e+03,1.174899902000000111e+03,5.016572502202961914e+00
1.169600519331518171e+03,1.174899902000000111e+03,5.299382668481939618e+00
1.169303978437403657e+03,1.172819457999999941e+03,3.515479562596283358e+00
1.169606033953968108e+03,1.172819457999999941e+03,3.213424046031832404e+00
1.169586629845724929e+03,1.172819457999999941e+03,3.232828154275011912e+00
1.169307692728492839e+03,1.172819457999999941e+03,3.511765271507101716e+00
1.169518454321196714e+03,1.172693725999999970e+03,3.175271678803255782e+00
1.169532750606822674e+03,1.172693725999999970e+03,3.160975393177295700e+00
1.169502206035256222e+03,1.172693725999999970e+03,3.191519964743747551e+00
1.169256783739164348e+03,1.170783081000000038e+03,1.526297260835690395e+00
1.168763580781216888e+03,1.170783081000000038e+03,2.019500218783150558e+00
1.169067333871245637e+03,1.170783081000000038e+03,1.715747128754401274e+00
1.168785742950238500e+03,1.170783081000000038e+03,1.997338049761538059e+00
1.168205168598686214e+03,1.172815430000000106e+03,4.610261401313891838e+00
1.168339687221268150e+03,1.172815430000000106e+03,4.475742778731955696e+00
1.168020578363364393e+03,1.172815430000000106e+03,4.794851636635712566e+00
1.167969227389436583e+03,1.168955688000000009e+03,9.864606105634265987e-01
1.168008690694783354e+03,1.168955688000000009e+03,9.469973052166551497e-01
1.168130034821490881e+03,1.168955688000000009e+03,8.256531785091283382e-01
1.168352487076558646e+03,1.168955688000000009e+03,6.032009234413635568e-01
1.168775226517136616e+03,1.167950683999999910e+03,8.245425171367060102e-01
1.168780853331484423e+03,1.167950683999999910e+03,8.301693314845124405e-01
1.169010366824909852e+03,1.167950683999999910e+03,1.059682824909941701e+00
1.168848946228150226e+03,1.169083251999999902e+03,2.343057718496766029e-01
1.168885299706860678e+03,1.169083251999999902e+03,1.979522931392239116e-01
1.166462374558794409e+03,1.169083251999999902e+03,2.620877441205493596e+00
1.168247249637310460e+03,1.169083251999999902e+03,8.360023626894417248e-01
1.167889016048945678e+03,1.169407715000000053e+03,1.518698951054375357e+00
1.168520727711638983e+03,1.169407715000000053e+03,8.869872883610696590e-01
1.168427526190993603e+03,1.169407715000000053e+03,9.801888090064494463e-01
1.168013292531357138e+03,1.169427245999999968e+03,1.413953468642830558e+00
1.168077249998732441e+03,1.169427245999999968e+03,1.349996001267527390e+00
1.167225198903494402e+03,1.169427245999999968e+03,2.202047096505566515e+00
1.167881383311976151e+03,1.169427245999999968e+03,1.545862688023817100e+00
1.167692045832454824e+03,1.169313476999999921e+03,1.621431167545097196e+00
1.167665319681570281e+03,1.169313476999999921e+03,1.648157318429639417e+00
1.167322186858044915e+03,1.169313476999999921e+03,1.991290141955005311e+00
1.168273708628903023e+03,1.165552856000000020e+03,2.720852628903003279e+00
1.167413659380800254e+03,1.165552856000000020e+03,1.860803380800234663e+00
1.167651519977737507e+03,1.165552856000000020e+03,2.098663977737487585e+00
1.166581027498158164e+03,1.165552856000000020e+03,1.028171498158144459e+00
1.166250303608821014e+03,1.163879149999999981e+03,2.371153608821032321e+00
1.166332700872432042e+03,1.163879149999999981e+03,2.453550872432060714e+00
1.166043227910643736e+03,1.163879149999999981e+03,2.164077910643754876e+00
1.165775917939052988e+03,1.167506714000000102e+03,1.730796060947113801e+00
1.166446082315004105e+03,1.167506714000000102e+03,1.060631684995996693e+00
1.166235793423709993e+03,1.167506714000000102e+03,1.270920576290109238e+00
1.166216041986987648e+03,1.167506714000000102e+03,1.290672013012454045e+00
1.165998014132129811e+03,1.165055663999999979e+03,9.423501321298317635e-01
1.165793500596008471e+03,1.165055663999999979e+03,7.378365960084920516e-01
1.166183255126346467e+03,1.165055663999999979e+03,1.127591126346487727e+00
1.166236274876519701e+03,1.165912720000000036e+03,3.235548765196654131e-01
1.166014921712823707e+03,1.165912720000000036e+03,1.022017128236711869e-01
1.165881074601809132e+03,1.165912720000000036e+03,3.164539819090350647e-02
1.165970440980942612e+03,1.165912720000000036e+03,5.772098094257671619e-02
1.164129173473270157e+03,1.160974609000000100e+03,3.154564473270056624e+00
1.163123482297306737e+03,1.160974609000000100e+03,2.148873297306636232e+00
1.163571738848310360e+03,1.160974609000000100e+03,2.597129848310260058e+00
1.164145204656931583e+03,1.165802124000000049e+03,1.656919343068466333e+00
1.163890017034566654e+03,1.165802124000000049e+03,1.912106965433395089e+00
1.163720486252267392e+03,1.165802124000000049e+03,2.081637747732656862e+00
1.163493164514668251e+03,1.164064818999999943e+03,5.716544853316918307e-01
1.163282430564551305e+03,1.164064818999999943e+03,7.823884354486381199e-01
1.163032581841456022e+03,1.164064818999999943e+03,1.032237158543921396e+00
1.162987399222849263e+03,1.164064818999999943e+03,1.077419777150680602e+00
1.164008423516543644e+03,1.167682982999999922e+03,3.674559483456278031e+00
1.163573244762149670e+03,1.167682982999999922e+03,4.109738237850251608e+00
1.163907780683210376e+03,1.167682982999999922e+03,3.775202316789545876e+00
1.163798950285955243e+03,1.162517211999999972e+03,1.281738285955270840e+00
1.163902362615787524e+03,1.162517211999999972e+03,1.385150615787551942e+00
1.163170840558661212e+03,1.162517211999999972e+03,6.536285586612393672e-01
1.163489337450886069e+03,1.162517211999999972e+03,9.721254508860965871e-01
1.163521990767285160e+03,1.162555176000000074e+03,9.668147672850864183e-01
1.160634098045882865e+03,1.162555176000000074e+03,1.921077954117208719e+00
1.163166159741860156e+03,1.162555176000000074e+03,6.109837418600818637e-01
1.162614872780059159e+03,1.165557616999999937e+03,2.942744219940777839e+00
1.163089582657462643e+03,1.165557616999999937e+03,2.468034342537293924e+00
1.163234264860483563e+03,1.165557616999999937e+03,2.323352139516373427e+00
1.162879874525954165e+03,1.165557616999999937e+03,2.677742474045771814e+00
1.162626262167350660e+03,1.160343018000000029e+03,2.283244167350630960e+00
1.162174918067149747e+03,1.160343018000000029e+03,1.831900067149717870e+00
1.158633096557122826e+03,1.160343018000000029e+03,1.709921442877202935e+00
1.162781639434881072e+03,1.160595702999999958e+03,2.185936434881114110e+00
1.162602949521087112e+03,1.160595702999999958e+03,2.007246521087154179e+00
1.162300873100115268e+03,1.160595702999999958e+03,1.705170100115310561e+00
1.162262962310250487e+03,1.160595702999999958e+03,1.667259310250528870e+00
1.157562277679683802e+03,1.160020019999999931e+03,2.457742320316128826e+00
1.161654845817627802e+03,1.160020019999999931e+03,1.634825817627870492e+00
1.161462063761580794e+03,1.160020019999999931e+03,1.442043761580862338e+00
1.161511852381753442e+03,1.165657958999999892e+03,4.146106618246449216e+00
1.161992247842506231e+03,1.165657958999999892e+03,3.665711157493660721e+00
1.162141688979136688e+03,1.165657958999999892e+03,3.516270020863203172e+00
1.162231387754264915e+03,1.165657958999999892e+03,3.426571245734976401e+00
1.161031502761030652e+03,1.163005126999999902e+03,1.973624238969250655e+00
1.161995944374128385e+03,1.163005126999999902e+03,1.009182625871517303e+00
1.161788463223110512e+03,1.163005126999999902e+03,1.216663776889390647e+00
1.161451472030732020e+03,1.159731933999999910e+03,1.719538030732110201e+00
1.161971562225063735e+03,1.159731933999999910e+03,2.239628225063825084e+00
1.160929855603547139e+03,1.159731933999999910e+03,1.197921603547229097e+00
1.161045098597513970e+03,1.159731933999999910e+03,1.313164597514060006e+00
1.160562859805188054e+03,1.160216308999999910e+03,3.465508051881442952e-01
1.160516761829919687e+03,1.160216308999999910e+03,3.004528299197772867e-01
1.160473436190052780e+03,1.160216308999999910e+03,2.571271900528699916e-01
1.159780242949632111e+03,1.159861572000000024e+03,8.132905036791271414e-02
1.161034176699621412e+03,1.159861572000000024e+03,1.172604699621388136e+00
1.160749423877864956e+03,1.159861572000000024e+03,8.878518778649322485e-01
1.159314357721721080e+03,1.159861572000000024e+03,5.472142782789433113e-01
1.160822806827562999e+03,1.158393188000000009e+03,2.429618827562990191e+00
1.161152313723791394e+03,1.158393188000000009e+03,2.759125723791385099e+00
1.161392494021258244e+03,1.158393188000000009e+03,2.999306021258234978e+00
1.160421182316190652e+03,1.161874755999999934e+03,1.453573683809281647e+00
1.160689567428210012e+03,1.161874755999999934e+03,1.185188571789922207e+00
1.160534575093820649e+03,1.161874755999999934e+03,1.340180906179284648e+00
1.159725403847114421e+03,1.161874755999999934e+03,2.149352152885512623e+00
1.160070004817715017e+03,1.164714232999999922e+03,4.644228182284905415e+00
1.159164813260169240e+03,1.164714232999999922e+03,5.549419739830682374e+00
1.159648472361411905e+03,1.164714232999999922e+03,5.065760638588017173e+00
1.159876834697292452e+03,1.155707519999999931e+03,4.169314697292520577e+00
1.159077971367120881e+03,1.155707519999999931e+03,3.370451367120949726e+00
1.158538105818849317e+03,1.155707519999999931e+03,2.830585818849385760e+00
1.160265714268862439e+03,1.163397705000000087e+03,3.131990731137648254e+00
1.160227009548958904e+03,1.163397705000000087e+03,3.170695451041183333e+00
1.158139531838901348e+03,1.163397705000000087e+03,5.258173161098739001e+00
1.160489584818967614e+03,1.163397705000000087e+03,2.908120181032472829e+00
1.160727904285198747e+03,1.159534180000000106e+03,1.193724285198641155e+00
1.159613567628206283e+03,1.159534180000000106e+03,7.938762820617739635e-02
1.157811789315785973e+03,1.159534180000000106e+03,1.722390684214133216e+00
1.159573395188039285e+03,1.159444214000000102e+03,1.291811880391833256e-01
1.158905984265493544e+03,1.159444214000000102e+03,5.382297345065580885e-01
1.159384573909412666e+03,1.159444214000000102e+03,5.964009058743613423e-02
1.160243875415076900e+03,1.159444214000000102e+03,7.996614150767982210e-01
1.160163957746030974e+03,1.159656981999999971e+03,5.069757460310029273e-01
1.159710690252363520e+03,1.159656981999999971e+03,5.370825236354903609e-02
1.159440598309795632e+03,1.159656981999999971e+03,2.163836902043385635e-01
1.157109698049711142e+03,1.154969115999999985e+03,2.140582049711156287e+00
1.159649209601502434e+03,1.154969115999999985e+03,4.680093601502449019e+00
1.158548320545339720e+03,1.154969115999999985e+03,3.579204545339734977e+00
1.158605635281985769e+03,1.154969115999999985e+03,3.636519281985783891e+00
1.159228597203479467e+03,1.157326904000000013e+03,1.901693203479453587e+00
1.158316876030847197e+03,1.157326904000000013e+03,9.899720308471842145e-01
1.158387927689185290e+03,1.157326904000000013e+03,1.061023689185276453e+00
1.158784841835463112e+03,1.153149047999999993e+03,5.635793835463118739e+00
1.158285459316908828e+03,1.153149047999999993e+03,5.136411316908834124e+00
1.158401700494918714e+03,1.153149047999999993e+03,5.252652494918720549e+00
1.158603923641492656e+03,1.153149047999999993e+03,5.454875641492662908e+00
1.158865958615383761e+03,1.159922974000000067e+03,1.057015384616306619e+00
1.159812912722067267e+03,1.159922974000000067e+03,1.100612779328002944e-01
1.159236919267061921e+03,1.159922974000000067e+03,6.860547329381461168e-01
1.160362538749434179e+03,1.159261596999999938e+03,1.100941749434241501e+00
1.160287409753717611e+03,1.159261596999999938e+03,1.025812753717673331e+00
1.160727357658818164e+03,1.159261596999999938e+03,1.465760658818226148e+00
1.160724113335870925e+03,1.159261596999999938e+03,1.462516335870986950e+00
1.160847119368961330e+03,1.161050048999999944e+03,2.029296310386143887e-01
1.161178598116383000e+03,1.161050048999999944e+03,1.285491163830556616e-01
1.160838148669391785e+03,1.161050048999999944e+03,2.119003306081594928e-01
1.160522286128561745e+03,1.161050048999999944e+03,5.277628714381989994e-01
1.160052766728070537e+03,1.159546996999999919e+03,5.057697280706179299e-01
1.160147594571336413e+03,1.159546996999999919e+03,6.005975713364932744e-01
1.159217623786714285e+03,1.159546996999999919e+03,3.293732132856348471e-01
1.159724675714947807e+03,1.160685181000000057e+03,9.605052850522497465e-01
1.159773857797481696e+03,1.160685181000000057e+03,9.113232025183606311e-01
1.160590238235736479e+03,1.160685181000000057e+03,9.494276426357828313e-02
1.159600250175023575e+03,1.160685181000000057e+03,1.084930824976481745e+00
1.160867936261269051e+03,1.161052001999999902e+03,1.840657387308510806e-01
1.161384554041816727e+03,1.161052001999999902e+03,3.325520418168252945e-01
1.161822500550743825e+03,1.161052001999999902e+03,7.704985507439232606e-01
1.162078290869079638e+03,1.158578612999999905e+03,3.499677869079732773e+00
1.161726680994548133e+03,1.158578612999999905e+03,3.148067994548227944e+00
1.162500069656314281e+03,1.158578612999999905e+03,3.921456656314376232e+00
1.162820858480627749e+03,1.158578612999999905e+03,4.242245480627843790e+00
1.162457523724624480e+03,1.157856933999999910e+03,4.600589724624569499e+00
1.162911931829924697e+03,1.157856933999999910e+03,5.054997829924786856e+00
1.163055459261135184e+03,1.157856933999999910e+03,5.198525261135273468e+00
1.163541782337639461e+03,1.162384643999999980e+03,1.157138337639480596e+00
1.162653430568857402e+03,1.162384643999999980e+03,2.687865688574220258e-01
1.162829209766843405e+03,1.162384643999999980e+03,4.445657668434250809e-01
1.163249344525341257e+03,1.162384643999999980e+03,8.647005253412771708e-01
1.162764473075108526e+03,1.164376831000000038e+03,1.612357924891512084e+00
1.163876101221210547e+03,1.164376831000000038e+03,5.007297787894913199e-01
1.163894347296434717e+03,1.164376831000000038e+03,4.824837035653217754e-01
1.163372211272918548e+03,1.161767577999999958e+03,1.604633272918590592e+00
1.163509143799529284e+03,1.161767577999999958e+03,1.741565799529325886e+00
1.163490683478844403e+03,1.161767577999999958e+03,1.723105478844445315e+00
1.164369333197077367e+03,1.165310424999999896e+03,9.410918029225285864e-01
1.163630595168078116e+03,1.165310424999999896e+03,1.679829831921779260e+00
1.165018002379217933e+03,1.165310424999999896e+03,2.924226207819629053e-01
1.164544895017530280e+03,1.165310424999999896e+03,7.655299824696157884e-01
1.164985561891797261e+03,1.164841918999999962e+03,1.436428917972989439e-01
1.164667926199217845e+03,1.164841918999999962e+03,1.739928007821163192e-01
1.165356405528654250e+03,1.164841918999999962e+03,5.144865286542881222e-01
1.165635984085964537e+03,1.164841918999999962e+03,7.940650859645757009e-01
1.165301772918462575e+03,1.165273071000000073e+03,2.870191846250236267e-02
1.163480265810369701e+03,1.165273071000000073e+03,1.792805189630371387e+00
1.162717934179658414e+03,1.165273071000000073e+03,2.555136820341658677e+00
1.163674090303533831e+03,1.166332763999999997e+03,2.658673696466166803e+00
1.161361053855571299e+03,1.166332763999999997e+03,4.971710144428698186e+00
1.163951233545836658e+03,1.166332763999999997e+03,2.381530454163339527e+00
1.164250948239447098e+03,1.166332763999999997e+03,2.081815760552899519e+00
1.164293581070749951e+03,1.165682495000000017e+03,1.388913929250065848e+00
1.164331955940575199e+03,1.165682495000000017e+03,1.350539059424818333e+00
1.164355042180110331e+03,1.165682495000000017e+03,1.327452819889685998e+00
1.164535697495525937e+03,1.164882323999999926e+03,3.466265044739884615e-01
1.164624829727872111e+03,1.164882323999999926e+03,2.574942721278148383e-01
1.165258247696219314e+03,1.164882323999999926e+03,3.759236962193881482e-01
1.164460187231225973e+03,1.164882323999999926e+03,4.221367687739530083e-01
1.166506663378539542e+03,1.168047851999999921e+03,1.541188621460378272e+00
1.166633869038171269e+03,1.168047851999999921e+03,1.413982961828651241e+00
1.164668817801167279e+03,1.168047851999999921e+03,3.379034198832641778e+00
1.166250953832003688e+03,1.166984009000000015e+03,7.330551679963264178e-01
1.166383028838301698e+03,1.166984009000000015e+03,6.009801616983168060e-01
1.165951864873504519e+03,1.166984009000000015e+03,1.032144126495495584e+00
1.165922371553681614e+03,1.166984009000000015e+03,1.061637446318400180e+00
1.166376233306472159e+03,1.164796021000000110e+03,1.580212306472049022e+00
1.166741507264221809e+03,1.164796021000000110e+03,1.945486264221699457e+00
1.166646747942178763e+03,1.164796021000000110e+03,1.850726942178653189e+00
1.165979609999991681e+03,1.164647705000000087e+03,1.331904999991593286e+00
1.166118401965156636e+03,1.164647705000000087e+03,1.470696965156548686e+00
1.165911746146561200e+03,1.164647705000000087e+03,1.264041146561112328e+00
1.165790797375190095e+03,1.164074219000000085e+03,1.716578375190010775e+00
1.165826807284609004e+03,1.164074219000000085e+03,1.752588284608918912e+00
1.166211489275637632e+03,1.164074219000000085e+03,2.137270275637547456e+00
1.166326390510792180e+03,1.164074219000000085e+03,2.252171510792095432e+00
1.165872643613174205e+03,1.165462524000000030e+03,4.101196131741744466e-01
1.165876129096804561e+03,1.165462524000000030e+03,4.136050968045310583e-01
1.166466905479222532e+03,1.165462524000000030e+03,1.004381479222502094e+00
1.166257515179896473e+03,1.158360840000000053e+03,7.896675179896419650e+00
1.166158992031519347e+03,1.158360840000000053e+03,7.798152031519293814e+00
1.166124414663544485e+03,1.158360840000000053e+03,7.763574663544432042e+00
1.165307017541637606e+03,1.158360840000000053e+03,6.946177541637553077e+00
1.165654587569491923e+03,1.160745850000000019e+03,4.908737569491904651e+00
1.164649765053106648e+03,1.160745850000000019e+03,3.903915053106629784e+00
1.164916021619604635e+03,1.160745850000000019e+03,4.170171619604616353e+00
1.164641043589523861e+03,1.162342163000000028e+03,2.298880589523832896e+00
1.164306458285406279e+03,1.162342163000000028e+03,1.964295285406251423e+00
1.164267481954817868e+03,1.162342163000000028e+03,1.925318954817839767e+00
1.164788713462930446e+03,1.162342163000000028e+03,2.446550462930417780e+00
1.165025927547547781e+03,1.164815186000000040e+03,2.107415475477409927e-01
1.164943752414365918e+03,1.164815186000000040e+03,1.285664143658777903e-01
1.164664633513598346e+03,1.164815186000000040e+03,1.505524864016933861e-01
1.164930168764394466e+03,1.165998168999999962e+03,1.068000235605495618e+00
1.165011658360703450e+03,1.165998168999999962e+03,9.865106392965117266e-01
1.165252750287924073e+03,1.165998168999999962e+03,7.454187120758888341e-01
1.165310516055952121e+03,1.165998168999999962e+03,6.876529440478407196e-01
1.165081167440290074e+03,1.164138916000000108e+03,9.422514402899651031e-01
1.165387599266062580e+03,1.164138916000000108e+03,1.248683266062471375e+00
1.165228583439918111e+03,1.164138916000000108e+03,1.089667439918002856e+00
1.164796489917120425e+03,1.164197998000000098e+03,5.984919171203273436e-01
1.164933287347764008e+03,1.164197998000000098e+03,7.352893477639099729e-01
1.164534493872183930e+03,1.164197998000000098e+03,3.364958721838320344e-01
1.164869606633910053e+03,1.164197998000000098e+03,6.716086339099547331e-01
1.164038632249173816e+03,1.164654541000000108e+03,6.159087508262928168e-01
1.164466935690878699e+03,1.164654541000000108e+03,1.876053091214089363e-01
1.163647140470241311e+03,1.164654541000000108e+03,1.007400529758797347e+00
1.163818865210362901e+03,1.162075072999999975e+03,1.743792210362926198e+00
1.164352962660353342e+03,1.162075072999999975e+03,2.277889660353366708e+00
1.164419764482960773e+03,1.162075072999999975e+03,2.344691482960797657e+00
1.164304273643519537e+03,1.162075072999999975e+03,2.229200643519561709e+00
1.164581798983177805e+03,1.161844360000000052e+03,2.737438983177753471e+00
1.164140905510884750e+03,1.161844360000000052e+03,2.296545510884698160e+00
1.164293458721311481e+03,1.161844360000000052e+03,2.449098721311429472e+00
1.163929933149692033e+03,1.163458374000000049e+03,4.715591496919842029e-01
1.163418488511590795e+03,1.163458374000000049e+03,3.988548840925432160e-02
1.163246908882658090e+03,1.163458374000000049e+03,2.114651173419588304e-01
1.162345460821160486e+03,1.163458374000000049e+03,1.112913178839562534e+00
1.163381881245243676e+03,1.163624389999999948e+03,2.425087547562725376e-01
1.164792095612624280e+03,1.163624389999999948e+03,1.167705612624331479e+00
1.163965382683775715e+03,1.163624389999999948e+03,3.409926837757666362e-01
